MUTUAL_TYPE,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,-707.279999999999,-2109.57,52707.28,823893.84,15394.24,17503.81,600284.SH,浦东建设,10.04,3085.98,-0.25,1189418933403.03,1599.61,-167.870000000003,50400.39,778827.84,19206.19,19374.06,002600.SZ,领益智造,9.91,11208.08,-0.2,968154719002.54
2022-05-19,4218.3,2739.45,47781.7,826633.29,18548.28,15808.83,603185.SH,弘元绿能,10.0,3096.96,0.36,1195448491019.55,4328.55,2385.59,47671.45,781213.43,21520.39,19134.8,000756.SZ,新华制药,10.02,11250.06,0.37,974214396838.249
2022-05-20,12129.46,10374.09,39870.54,837007.38,27743.13,17369.04,605198.SH,安德利,10.01,3146.57,1.6,1231141478840.93,6095.15,3861.97,45904.85,785075.4,25843.33,21981.36,003039.SZ,顺控发展,9.99,11454.53,1.82,996595908826.595
2022-05-23,-980.739999999998,-2507.51,52980.74,834499.87,16115.38,18622.89,600210.SH,紫江企业,10.02,3146.86,0.01,1219565251178.11,-1283.67,-3236.33,53283.67,781839.07,19485.62,22721.95,000913.SZ,钱江摩托,10.04,11447.95,-0.06,985427659160.891
2022-05-24,-3517.43,-4738.3,55517.43,829761.57,18832.25,23570.55,601015.SH,陕西黑猫,10.02,3070.93,-2.41,1189610250198.89,-3092.01,-4810.84,55092.01,777028.23,22620.13,27430.97,003039.SZ,顺控发展,10.0,11065.92,-3.34,949299639312.151
2022-05-25,3687.17,2044.54,48312.83,831806.11,18344.35,16299.81,603466.SH,风语筑,9.98,3107.46,1.19,1201065149066.48,3329.49,1364.87,48670.51,778393.1,20583.36,19218.49,002261.SZ,拓维信息,10.05,11143.18,0.7,955431427727.451
2022-05-26,1466.28,-86.220000000001,50533.72,831719.89,19610.84,19697.06,603018.SH,华设集团,10.0,3123.11,0.5,1204475721087.87,529.849999999999,-1511.05,51470.15,776882.05,21731.42,23242.47,002664.SZ,信质集团,10.02,11206.82,0.57,956586004413.223
2022-05-27,5661.28,4186.54,46338.72,835906.43,21576.68,17390.14,600502.SH,安徽建工,9.96,3130.24,0.23,1212326864889.92,1611.14,-285.93,50388.86,776596.12,20864.82,21150.75,002793.SZ,罗欣药业,10.03,11193.59,-0.12,957083840242.355
2022-05-30,4195.74,2481.56,47804.26,838387.99,21152.17,18670.61,603505.SH,金石资源,10.0,3149.06,0.6,1225426528583.56,6647.39,4567.18,45352.61,781163.3,23649.99,19082.81,000420.SZ,吉林化纤,10.03,11310.28,1.04,972728481111.043
2022-05-31,10601.38,7871.41,41398.62,846259.4,36610.16,28738.75,600776.SH,东方通信,10.05,3186.43,1.19,1250969275247.5,9080.27,5994.07,42919.73,787157.37,34621.24,28627.17,002243.SZ,力合科创,10.01,11527.62,1.92,999856635841.605
2022-06-01,1754.52,312.75,50245.48,846572.15,20370.28,20057.53,600764.SH,中国海防,9.99,3182.16,-0.13,1246334132103.4,2933.63,934.649999999998,49066.37,788092.02,24460.39,23525.74,002791.SZ,坚朗五金,10.01,11551.27,0.21,1004949677216.13
2022-06-02,3704.61,2084.0,48295.39,848656.15,20061.81,17977.81,603690.SH,至纯科技,9.99,3195.46,0.42,1249119186273.78,3360.28,1098.61,48639.72,789190.63,23339.55,22240.94,000758.SZ,中色股份,9.98,11628.31,0.67,1013407375082.37
2022-06-06,6559.69,5050.47,45440.31,853706.62,27636.87,22586.4,600673.SH,东阳光,9.95,3236.37,1.28,1272620036976.74,8143.12,6204.22,43856.88,795394.85,33122.25,26918.03,002703.SZ,浙江世宝,10.08,11938.12,2.66,1048494544900.67
2022-06-07,5814.78,4276.19,46185.22,857982.81,26951.36,22675.17,603025.SH,大豪科技,10.01,3241.76,0.17,1281922157916.72,2101.82,330.829999999998,49898.18,795725.68,27906.51,27575.68,001896.SZ,豫能控股,10.0,11935.57,-0.02,1049511848205.08
2022-06-08,7661.07,6316.91,44338.93,864299.72,27784.81,21467.9,605168.SH,三人行,10.01,3263.79,0.68,1299666081029.32,1065.73,-549.730000000003,50934.27,795175.95,28825.51,29375.24,002444.SZ,巨星科技,9.98,12033.26,0.82,1056318941700.06
2022-06-09,4236.49,3024.67,47763.51,867324.39,26028.61,23003.94,600820.SH,隧道股份,10.02,3238.95,-0.76,1293977079904.82,2046.45,554.739999999998,49953.55,795730.69,25735.51,25180.77,002608.SZ,江苏国信,10.01,11810.58,-1.85,1036200128190.26
2022-06-10,12119.58,8544.16,39880.42,875868.55,41012.62,32468.46,603556.SH,海兴电力,10.03,3284.83,1.42,1319637178597.26,6079.37,3077.87,45920.63,798808.56,35633.69,32555.82,000591.SZ,太阳能,10.03,12035.15,1.9,1059684603348.72
2022-06-13,-6752.17,-8014.78,58752.17,867853.77,22315.07,30329.85,603730.SH,岱美股份,10.04,3255.55,-0.89,1291479625438.08,-3708.32,-5504.41,55708.32,793304.15,27108.08,32612.49,000982.SZ,中银绒业,10.0,11999.31,-0.3,1049051444911.88
2022-06-14,5048.45,3637.75,46951.55,871491.52,29695.89,26058.14,601015.SH,陕西黑猫,9.97,3288.91,1.02,1306544029833.3,2068.35,306.689999999999,49931.65,793610.84,30973.12,30666.43,000800.SZ,一汽解放,10.04,12023.79,0.2,1051164051609.6
2022-06-15,9157.47,7760.01,42842.53,879251.53,36249.3,28489.29,603068.SH,博通集成,10.01,3305.41,0.5,1323735835216.86,7055.16,5599.19,44944.84,799210.03,39728.09,34128.9,002939.SZ,长城证券,10.01,12137.76,0.95,1066849458419.91
2022-06-16,4543.18,3253.8,47456.82,882505.33,27456.2,24202.4,600556.SH,天下秀,10.0,3285.38,-0.61,1320153909902.84,2821.59,1198.23,49178.41,800408.26,32010.4,30812.17,002607.SZ,中公教育,10.02,12150.96,0.11,1070111611038.89
2022-06-17,7747.92,5744.58,44252.08,888249.91,32694.23,26949.65,601702.SH,华峰铝业,10.05,3316.79,0.96,1345866718166.21,5636.82,3422.94,46363.18,803831.2,35370.65,31947.71,002487.SZ,大金重工,9.99,12331.14,1.48,1091810013009.34
2022-06-20,-3307.27,-4632.46,55307.27,883617.45,24908.84,29541.3,603985.SH,恒润股份,9.99,3315.43,-0.04,1340659133276.38,-3442.04,-5070.83,55442.04,798760.37,30267.27,35338.1,002204.SZ,大连重工,10.13,12487.13,1.27,1105091924617.62
2022-06-21,2223.03,923.5,49776.97,884540.95,24618.17,23694.67,603416.SH,信捷电气,10.01,3306.72,-0.26,1340907917057.28,-407.900000000001,-1985.77,52407.9,796774.6,29122.94,31108.71,000627.SZ,天茂集团,9.94,12423.86,-0.51,1100482599980.48
2022-06-22,-742.040000000001,-1785.45,52742.04,882755.5,22392.75,24178.2,600010.SH,包钢股份,9.87,3267.2,-1.2,1321763996728.66,-3758.33,-5034.57,55758.33,791740.03,26451.67,31486.24,002506.SZ,协鑫集成,9.97,12246.55,-1.43,1080674192925.68
2022-06-23,6862.02,5343.97,45137.98,888099.47,25176.99,19833.02,603920.SH,世运电路,9.99,3320.15,1.62,1347243469735.76,8569.13,6688.77,43430.87,798428.8,32489.89,25801.12,002838.SZ,道恩股份,9.98,12514.73,2.19,1111570952104.62
2022-06-24,6269.19,4538.88,45730.81,892638.35,28123.58,23584.7,600210.SH,紫江企业,9.98,3349.75,0.89,1370740926726.03,6906.19,5078.41,45093.81,803507.21,33865.85,28787.44,002838.SZ,道恩股份,10.02,12686.03,1.37,1135521817972.76
2022-06-27,5927.46,4433.05,46072.54,897071.4,29317.61,24884.56,601717.SH,郑煤机,9.99,3379.19,0.88,1391687806954.13,4669.19,2832.42,47330.81,806339.63,33239.74,30407.32,002838.SZ,道恩股份,10.01,12825.57,1.1,1149431502680.54
2022-06-28,3180.06,1686.46,48819.94,898757.86,25927.36,24240.9,600860.SH,京城股份,9.98,3409.21,0.89,1407597670656.9,4857.5,2961.69,47142.5,809301.32,32028.81,29067.12,002373.SZ,千方科技,10.02,12982.69,1.23,1163294348724.39
2022-06-29,832.879999999997,0.150000000001,51167.12,898758.01,28656.49,28656.34,601828.SH,美凯龙,10.04,3361.52,-1.4,1390119843907.01,-685.220000000001,-1682.68,52685.22,807618.64,34332.18,36014.86,002456.SZ,欧菲光,10.03,12696.5,-2.2,1135930477000.34
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,2986.92,1543.06,49013.08,900301.07,29212.89,27669.83,600027.SH,华电国际,9.9,3405.43,0.53,1415535251125.61,4740.78,2958.44,47259.22,810577.08,35324.49,32366.05,000600.SZ,建投能源,9.91,13026.25,1.29,1163942942190.97
2022-07-05,834.279999999999,-379.290000000001,51165.72,899921.78,27172.04,27551.33,600956.SH,新天绿能,10.02,3404.03,-0.04,1413310459868.01,510.620000000003,-969.18,51489.38,809607.9,33843.31,34812.49,000629.SZ,钒钛股份,10.0,12973.11,-0.41,1155276837859.79
2022-07-06,-1152.89,-2280.89,53152.89,897640.89,26251.35,28532.24,600811.SH,东方集团,9.86,3355.35,-1.43,1387750648922.34,2430.82,898.289999999997,49569.18,810506.19,31994.53,31096.24,002204.SZ,大连重工,9.97,12811.33,-1.25,1142803278364.09
2022-07-07,967.309999999998,-309.810000000001,51032.69,897331.08,21962.35,22272.16,601702.SH,华峰铝业,10.0,3364.4,0.27,1387174758318.91,2658.38,863.91,49341.62,811370.1,29411.13,28547.22,000550.SZ,江铃汽车,10.01,12935.85,0.97,1156507003398.64
2022-07-08,1450.53,525.869999999999,50549.47,897856.95,23501.61,22975.74,605111.SH,新洁能,7.3,3356.08,-0.25,1381515846944.79,2156.92,709.980000000003,49843.08,812080.08,34433.82,33723.84,002967.SZ,广电计量,10.02,12857.13,-0.61,1148308720448.05
2022-07-11,1911.22,970.120000000003,50088.78,898827.07,23352.38,22382.26,603327.SH,福蓉科技,9.99,3313.58,-1.27,1362138506428.71,-936.620000000003,-2038.55,52936.62,810041.53,29213.08,31251.63,000600.SZ,建投能源,9.95,12617.23,-1.87,1127157991048.13
2022-07-12,-803.650000000001,-1534.37,52803.65,897292.7,22994.22,24528.59,601908.SH,京运通,10.03,3281.47,-0.97,1351149272488.96,-1824.73,-2716.6,53824.73,807324.93,29891.79,32608.39,000709.SZ,河钢股份,9.93,12439.27,-1.41,1111309579714.88
2022-07-13,-2771.6,-3784.33,54771.6,893508.37,22509.47,26293.8,603985.SH,恒润股份,10.0,3284.29,0.09,1348975444219.45,-1856.17,-3089.77,53856.17,804235.16,27759.05,30848.82,002057.SZ,中钢天源,10.03,12508.89,0.56,1114793616578.48
2022-07-14,-1894.62,-2860.95,53894.62,890647.42,23829.9,26690.85,603529.SH,爱玛科技,10.0,3281.74,-0.08,1344181102411.94,3214.03,1944.14,48785.97,806179.3,30857.69,28913.55,002335.SZ,科华数据,10.01,12602.78,0.75,1128148741528.85
2022-07-15,-5517.75,-6590.15,57517.75,884057.27,25167.89,31758.04,603305.SH,旭升集团,10.01,3228.06,-1.64,1318594590264.9,-1054.22,-2340.38,53054.22,803838.92,30581.94,32922.32,002612.SZ,朗姿股份,10.01,12411.01,-1.52,1109343333078.59
2022-07-18,2739.32,1787.32,49260.68,885844.59,23649.92,21862.6,601068.SH,中铝国际,10.1,3278.1,1.55,1335731982055.75,3043.25,1764.26,48956.75,805603.18,31122.97,29358.71,000035.SZ,中国天楹,9.94,12532.65,0.98,1119051007553.13
2022-07-19,-4839.74,-5795.39,56839.74,880049.2,17681.59,23476.98,600872.SH,中炬高新,10.01,3279.43,0.04,1323709566300.23,-2863.44,-4063.13,54863.44,801540.05,25880.38,29943.51,002641.SZ,公元股份,9.91,12494.77,-0.3,1107206803189.59
2022-07-20,2883.36,1933.34,49116.64,881982.54,17889.45,15956.11,603283.SH,赛腾股份,10.01,3304.72,0.77,1333064411985.64,2906.83,1744.68,49093.17,803284.73,25285.37,23540.69,002950.SZ,奥美医疗,10.02,12573.12,0.63,1113991059409.04
2022-07-21,-248.82,-1406.66,52248.82,880575.88,19534.1,20940.76,600477.SH,杭萧钢构,10.04,3272.0,-0.99,1315171598842.97,260.690000000002,-1345.51,51739.31,801939.22,25674.15,27019.66,002745.SZ,木林森,9.96,12455.19,-0.94,1102349749225.46
2022-07-22,4285.94,3202.38,47714.06,883778.26,22274.64,19072.26,603283.SH,赛腾股份,10.02,3269.97,-0.06,1319919261411.39,-162.489999999998,-1557.78,52162.49,800381.44,25436.9,26994.68,000885.SZ,城发环境,10.04,12394.02,-0.49,1095323620926.99
2022-07-25,-199.309999999998,-1167.56,52199.31,882610.7,17375.55,18543.11,603712.SH,七一二,10.0,3250.39,-0.6,1312073246846.66,-1054.55,-2217.49,53054.55,798163.95,23535.12,25752.61,002911.SZ,佛燃能源,10.03,12291.59,-0.83,1085830796616.06
2022-07-26,6193.98,5071.66,45806.02,887682.36,19725.7,14654.04,600348.SH,华阳股份,10.0,3277.44,0.83,1327898266420.2,3706.07,2185.09,48293.93,800349.04,24156.12,21971.03,003040.SZ,楚天龙,10.0,12408.56,0.95,1099322686053.49
2022-07-27,-469.669999999998,-1572.77,52469.67,886109.59,15492.89,17065.66,603728.SH,鸣志电器,9.99,3275.76,-0.05,1321009751660.16,-701.949999999997,-2165.38,52701.95,798183.66,21456.32,23621.7,002911.SZ,佛燃能源,10.03,12399.69,-0.07,1097480919285.32
2022-07-28,2370.18,1242.07,49629.82,887351.66,20335.06,19092.99,603728.SH,鸣志电器,10.02,3282.58,0.21,1320049332394.12,2886.88,1491.28,49113.12,799674.94,26634.6,25143.32,002156.SZ,通富微电,10.02,12428.72,0.23,1099977707171.71
2022-07-29,517.870000000003,-395.07,51482.13,886956.59,21652.13,22047.2,600586.SH,金晶科技,10.0,3253.24,-0.89,1304949238627.96,-42.43,-1323.89,52042.43,798351.05,26450.54,27774.43,002549.SZ,凯美特气,10.02,12266.92,-1.3,1084755976087.14
2022-08-01,1946.39,893.059999999998,50053.61,887849.65,20374.39,19481.33,600586.SH,金晶科技,9.95,3259.96,0.21,1307196426407.95,3058.6,1505.18,48941.4,799856.23,27526.64,26021.46,002444.SZ,巨星科技,10.01,12413.87,1.2,1101944247509.08
2022-08-02,304.019999999997,-589.699999999997,51695.98,887259.95,23903.24,24492.94,600586.SH,金晶科技,10.06,3186.27,-2.26,1282989029082.41,-330.980000000003,-1721.51,52330.98,798134.72,32080.13,33801.64,002444.SZ,巨星科技,9.99,12120.02,-2.37,1078919664990.57
2022-08-03,-574.559999999998,-1389.51,52574.56,885870.44,23334.79,24724.3,600536.SH,中国软件,9.99,3163.67,-0.71,1269126355698.79,1549.79,340.150000000001,50450.21,798474.87,32732.99,32392.84,000676.SZ,智度股份,9.93,11982.26,-1.14,1059866818518.23
2022-08-04,-64.410000000004,-1045.82,52064.41,884824.62,20382.37,21428.19,600586.SH,金晶科技,10.0,3189.04,0.8,1278248006472.35,-830.790000000001,-2159.07,52830.79,796315.8,26025.35,28184.42,002768.SZ,国恩股份,10.02,12065.22,0.69,1063017606015.95
2022-08-05,2884.38,1779.04,49115.62,886603.66,21415.01,19635.97,688002.SH,睿创微纳,19.99,3227.03,1.19,1295690558677.58,2640.03,1154.89,49359.97,797470.69,29941.06,28786.17,002276.SZ,万马股份,10.03,12269.21,1.69,1076386372504.22
2022-08-08,1677.13,688.02,50322.87,887291.68,19957.47,19269.45,600586.SH,金晶科技,10.02,3236.93,0.31,1293146430297.58,-310.120000000003,-1762.94,52310.12,795707.75,26003.81,27766.75,000756.SZ,新华制药,10.0,12302.15,0.27,1076268107332.06
2022-08-09,997.230000000003,-102.600000000002,51002.77,887189.08,18806.14,18908.74,603806.SH,福斯特,10.0,3247.43,0.32,1297340720621.26,-677.209999999999,-2109.62,52677.21,793598.13,23563.24,25672.86,002645.SZ,华宏科技,9.99,12331.09,0.24,1077409036713.53
2022-08-10,-2303.19,-3365.76,54303.19,883823.32,17053.07,20418.83,605168.SH,三人行,10.0,3230.02,-0.54,1278849810677.4,-1371.53,-2870.73,53371.53,790727.4,23345.64,26216.37,002595.SZ,豪迈科技,10.01,12223.51,-0.87,1063754406167.32
2022-08-11,7422.61,6213.1,44577.39,890036.42,23683.68,17470.58,603327.SH,福蓉科技,10.01,3281.67,1.6,1307614960231.58,8767.01,7082.23,43232.99,797809.63,31528.05,24445.82,002387.SZ,维信诺,9.95,12474.03,2.05,1093283967023.95
2022-08-12,4115.66,3023.31,47884.34,893059.73,20914.49,17891.18,600742.SH,一汽富维,3.1,3276.89,-0.15,1312663199937.46,2344.92,854.889999999999,49655.08,798664.52,25194.07,24339.18,002351.SZ,漫步者,9.96,12419.39,-0.44,1089492354083.61
2022-08-15,560.910000000004,-584.059999999998,51439.09,892475.67,20133.61,20717.67,600395.SH,盘江股份,10.01,3276.09,-0.02,1309616423626.92,3164.83,1670.81,48835.17,800335.33,29092.66,27421.85,002518.SZ,科士达,10.02,12460.22,0.33,1097009201155.83
2022-08-16,858.849999999999,-158.939999999999,51141.15,892316.73,20729.23,20888.17,603305.SH,旭升集团,10.0,3277.88,0.05,1307363173140.19,2355.56,1026.43,49644.44,801361.76,28035.94,27009.51,002518.SZ,科士达,10.01,12470.11,0.08,1101733526111.79
2022-08-17,4891.63,3783.73,47108.37,896100.46,23090.87,19307.14,601869.SH,长飞光纤,10.0,3292.53,0.45,1317293842494.0,4647.59,3088.27,47352.41,804450.03,30930.06,27841.79,002768.SZ,国恩股份,10.02,12595.46,1.01,1117328174114.32
2022-08-18,-107.559999999998,-1242.39,52107.56,894858.07,18155.73,19398.12,600933.SH,爱柯迪,9.98,3277.54,-0.46,1306121260565.97,-1721.49,-3370.36,53721.49,801079.67,25077.29,28447.65,002768.SZ,国恩股份,10.02,12517.32,-0.62,1107485383585.07
2022-08-19,3621.08,2681.06,48378.92,897539.13,24504.17,21823.11,600011.SH,华能国际,10.0,3258.08,-0.59,1300725386583.63,360.82,-968.360000000001,51639.18,800111.31,31079.39,32047.75,001236.SZ,弘业期货,9.94,12358.55,-1.27,1090216978061.2
2022-08-22,3783.52,2552.38,48216.48,900091.51,24656.17,22103.79,600216.SH,浙江医药,10.0,3277.79,0.61,1309388676817.89,3420.6,1772.39,48579.4,801883.7,30097.59,28325.2,001236.SZ,弘业期货,10.04,12505.68,1.19,1105435377051.63
2022-08-23,-3814.82,-4914.06,55814.82,895177.45,19989.12,24903.18,600299.SH,安迪苏,9.67,3276.22,-0.05,1298288194121.24,-2797.19,-4314.0,54797.19,797569.7,25630.89,29944.89,001236.SZ,弘业期货,10.04,12455.15,-0.4,1097051073275.95
2022-08-24,-2497.18,-3247.61,54497.18,891929.84,21940.12,25187.73,600510.SH,黑牡丹,10.01,3215.2,-1.86,1274893120994.54,-2529.62,-3367.08,54529.62,794202.62,31329.42,34696.5,001236.SZ,弘业期货,9.95,12096.39,-2.88,1061596169122.58
2022-08-25,3353.31,2573.85,48646.69,894503.69,16149.93,13576.08,600446.SH,金证股份,10.0,3246.25,0.97,1293021426737.44,-60.080000000002,-903.34,52060.08,793299.28,18286.03,19189.37,001236.SZ,弘业期货,10.02,12104.03,0.06,1062516239568.79
2022-08-26,3661.95,2720.86,48338.05,897224.55,24527.37,21806.51,601811.SH,新华文轩,10.0,3236.22,-0.31,1294776620666.98,3627.31,2430.47,48372.69,795729.75,30197.39,27766.92,001236.SZ,弘业期货,9.99,12059.71,-0.37,1060081564679.76
2022-08-29,2368.78,1306.0,49631.22,898530.55,22878.64,21572.64,605009.SH,豪悦护理,10.01,3240.73,0.14,1293901280793.87,2340.4,839.23,49659.6,796568.98,28051.17,27211.94,000811.SZ,冰轮环境,10.03,12018.16,-0.34,1055584114159.74
2022-08-30,-655.5,-1804.19,52655.5,896726.36,21289.23,23093.42,601965.SH,中国汽研,10.01,3227.22,-0.42,1287507952443.78,-1748.78,-3175.62,53748.78,793393.36,25650.28,28825.9,002851.SZ,麦格米特,10.01,11970.79,-0.39,1046445392877.94
2022-08-31,6270.43,4519.46,45729.57,901245.82,35476.69,30957.23,601881.SH,中国银河,9.76,3202.14,-0.78,1294639344550.34,5256.52,3381.01,46743.48,796774.37,39707.21,36326.2,000990.SZ,诚志股份,10.01,11815.79,-1.29,1038759452455.5
2022-09-01,-1201.94,-2092.4,53201.94,899153.42,20177.42,22269.82,601869.SH,长飞光纤,10.01,3184.98,-0.54,1282076304022.59,2306.41,1250.64,49693.59,798025.01,26826.45,25575.81,002261.SZ,拓维信息,10.08,11712.39,-0.88,1031093856701.02
2022-09-02,-1683.8,-2760.86,53683.8,896392.56,18714.32,21475.18,603260.SH,合盛硅业,10.0,3186.48,0.05,1269613565387.12,413.440000000002,-1022.05,51586.56,797002.96,24249.66,25271.71,002491.SZ,通鼎互联,9.92,11702.39,-0.09,1026732290869.83
2022-09-05,-2666.59,-3765.41,54666.59,892627.15,19009.06,22774.47,605090.SH,九丰能源,9.99,3199.91,0.42,1263819966707.89,-2483.88,-3849.58,54483.88,793153.38,22174.36,26023.94,002498.SZ,汉缆股份,9.91,11678.69,-0.2,1022873879585.85
2022-09-06,711.43,-439.220000000001,51288.57,892187.93,20649.92,21089.14,600586.SH,金晶科技,10.02,3243.45,1.36,1279406848664.91,-1980.12,-3459.9,53980.12,789693.48,23660.67,27120.57,000912.SZ,泸天化,10.04,11799.81,1.04,1025638547718.47
2022-09-07,179.129999999997,-937.619999999999,51820.87,891250.31,20097.05,21034.67,601868.SH,中国能建,10.17,3246.29,0.09,1275637102808.47,-904.260000000002,-2436.0,52904.26,787257.48,22951.01,25387.01,002135.SZ,东南网架,10.03,11849.08,0.42,1029282975178.87
2022-09-08,3063.41,1939.52,48936.59,893189.83,18978.51,17038.99,603610.SH,麒盛科技,10.0,3235.59,-0.33,1276550279518.59,-646.730000000003,-2026.11,52646.73,785231.37,20832.05,22858.16,000539.SZ,粤电力A,10.08,11746.92,-0.86,1016511187016.11
2022-09-09,9609.45,8316.53,42390.55,901506.36,27082.63,18766.1,600763.SH,通策医疗,10.0,3262.05,0.82,1302962063461.49,7881.59,6436.7,44118.41,791668.07,27109.75,20673.05,002987.SZ,京北方,10.01,11877.79,1.11,1038155270292.93
2022-09-13,3264.1,2156.9,48735.9,903663.26,23700.76,21543.86,601717.SH,郑煤机,10.0,3263.8,0.05,1308739231849.28,3065.41,1814.28,48934.59,793482.35,25479.48,23665.2,000935.SZ,四川双马,10.0,11923.47,0.38,1045123231226.66
2022-09-14,-309.599999999999,-1353.8,52309.6,902309.46,17113.08,18466.88,603712.SH,七一二,7.32,3237.54,-0.8,1296305156512.07,1102.38,-60.450000000001,50897.62,793421.9,22219.96,22280.41,000012.SZ,南玻A,9.99,11774.78,-1.25,1030876651823.7
2022-09-15,-678.480000000003,-1725.57,52678.48,900583.89,23409.56,25135.13,601155.SH,新城控股,7.73,3199.92,-1.16,1284493958034.26,-1198.14,-2407.46,53198.14,791014.44,28484.92,30892.38,002703.SZ,浙江世宝,10.01,11526.96,-2.1,1007907862958.06
2022-09-16,233.169999999998,-1855.19,51766.83,898728.7,29465.65,31320.84,600536.SH,中国软件,10.01,3126.4,-2.3,1254575671375.12,-1259.5,-2657.15,53259.5,788357.29,28554.88,31212.03,002703.SZ,浙江世宝,9.96,11261.5,-2.3,983476431373.291
2022-09-19,1647.59,670.209999999999,50352.41,899398.91,20237.48,19567.27,603260.SH,合盛硅业,10.0,3115.6,-0.35,1256070551736.24,2146.31,932.5,49853.69,789289.79,23118.22,22185.72,002568.SZ,百润股份,10.0,11207.04,-0.48,982459200643.94
2022-09-20,302.120000000003,-686.370000000003,51697.88,898712.54,17324.44,18010.81,600989.SH,宝丰能源,10.03,3122.41,0.22,1256990855698.08,1443.69,163.639999999999,50556.31,789453.43,21863.6,21699.96,000155.SZ,川能动力,10.02,11283.92,0.69,987411267224.141
2022-09-21,-1460.86,-2472.73,53460.86,896239.81,17639.09,20111.82,600026.SH,中远海能,10.03,3117.18,-0.17,1243992585721.07,680.220000000001,-587.079999999998,51319.78,788866.35,21254.11,21841.19,000560.SZ,我爱我家,9.97,11208.51,-0.67,976646977724.22
2022-09-22,-314.75,-1293.39,52314.75,894946.42,16869.59,18162.98,600536.SH,中国软件,10.0,3108.91,-0.27,1234148545605.91,-1155.41,-2355.17,53155.41,786511.18,19428.94,21784.11,000801.SZ,四川九洲,10.0,11114.43,-0.84,963728696989.32
2022-09-23,1566.83,680.829999999998,50433.17,895627.25,19406.32,18725.49,600941.SH,中国移动,6.01,3088.37,-0.66,1230914753406.96,-154.870000000003,-1186.42,52154.87,785324.76,20663.48,21849.9,002641.SZ,公元股份,10.11,11006.41,-0.97,954628470823.61
2022-09-26,1950.52,1153.77,50049.48,896781.02,21148.43,19994.66,601869.SH,长飞光纤,10.0,3051.23,-1.2,1228040488527.52,4056.28,3122.81,47943.72,788447.57,23150.1,20027.29,002641.SZ,公元股份,10.0,10962.56,-0.4,962231205996.151
2022-09-27,3589.61,2530.01,48410.39,899311.03,21600.55,19070.54,605376.SH,博迁新材,10.01,3093.86,1.4,1248677735934.57,2113.55,742.459999999999,49886.45,789190.03,23792.45,23049.99,002641.SZ,公元股份,10.02,11175.12,1.94,980853440350.799
2022-09-28,-679.089999999997,-1535.72,52679.09,897775.31,18338.19,19873.91,603355.SH,莱克电气,8.38,3045.07,-1.58,1230314919464.32,-1253.59,-2303.84,53253.59,786886.19,20787.15,23090.99,002641.SZ,公元股份,9.95,10899.7,-2.46,955873756713.97
2022-09-29,3050.43,2016.76,48949.57,899792.07,20758.27,18741.51,600167.SH,联美控股,10.08,3041.2,-0.13,1234560341794.04,2610.53,1412.32,49389.47,788298.51,21540.16,20127.84,002901.SZ,大博医疗,9.99,10919.44,0.18,960829023775.46
2022-09-30,1136.72,243.119999999999,50863.28,900035.19,18887.52,18644.4,600968.SH,海油发展,5.88,3024.39,-0.55,1229469148840.05,-508.650000000001,-1544.12,52508.65,786754.39,19849.92,21394.04,002901.SZ,大博医疗,9.99,10778.61,-1.29,943853374143.02
2022-10-10,322.43,-381.52,51677.57,899653.67,24356.73,24738.25,603027.SH,千禾味业,10.01,2974.15,-1.66,1200486114888.23,2514.55,1812.21,49485.45,788566.6,26096.61,24284.4,002458.SZ,益生股份,10.03,10522.12,-2.38,923156864276.661
2022-10-11,-1482.19,-2274.16,53482.19,897379.51,19927.82,22201.98,600699.SH,均胜电子,10.01,2979.79,0.19,1198922887871.07,2070.55,1030.0,49929.45,789596.6,23809.55,22779.55,002169.SZ,智光电气,10.03,10577.81,0.53,930158582524.73
2022-10-12,-4507.03,-5485.38,56507.03,891894.13,21359.67,26845.05,603985.SH,恒润股份,10.0,3025.51,1.53,1205539271015.2,874.5,-390.199999999997,51125.5,789206.4,26608.56,26998.76,001236.SZ,弘业期货,9.98,10838.48,2.46,952511949552.087
2022-10-13,-4588.43,-5456.89,56588.43,886437.24,18226.53,23683.42,603529.SH,爱玛科技,10.0,3016.36,-0.3,1188977953778.35,-1418.95,-2578.05,53418.95,786628.35,22465.31,25043.36,000600.SZ,建投能源,10.02,10817.67,-0.19,945233411574.379
